,loss,accuracy,val_loss,val_accuracy
0,1.665597677230835,0.3809199929237366,1.4363212585449219,0.47360000014305115
1,1.3474705219268799,0.5154399871826172,1.2764976024627686,0.5439000129699707
2,1.1963549852371216,0.5760599970817566,1.1562907695770264,0.5917999744415283
3,1.090735912322998,0.6136400103569031,1.0926357507705688,0.6140999794006348
4,1.013773798942566,0.6420400142669678,0.9889889359474182,0.6518999934196472
5,0.9479592442512512,0.6633599996566772,0.9583732485771179,0.6626999974250793
6,0.9005672931671143,0.6814600229263306,0.9150240421295166,0.6748999953269958
7,0.8496481776237488,0.6999199986457825,0.8690680861473083,0.6960999965667725
8,0.8046703338623047,0.7171000242233276,0.8613578081130981,0.6959999799728394
9,0.7734199166297913,0.7245200276374817,0.8527736067771912,0.7049999833106995
10,0.7363628149032593,0.7394800186157227,0.8230646252632141,0.7113999724388123
11,0.7034755349159241,0.7519000172615051,0.8068414926528931,0.7178999781608582
12,0.6730020046234131,0.7631800174713135,0.7856114506721497,0.7275000214576721
13,0.6451337337493896,0.772379994392395,0.8259375095367432,0.7149999737739563
14,0.6178888082504272,0.7821800112724304,0.7641175389289856,0.7296000123023987
15,0.5936807990074158,0.7901800274848938,0.763984739780426,0.7364000082015991
16,0.5678030252456665,0.8003399968147278,0.7322726845741272,0.7452999949455261
17,0.5436079502105713,0.8086199760437012,0.7678660750389099,0.736299991607666
18,0.5239870548248291,0.8166199922561646,0.7255228757858276,0.7516999840736389
19,0.4996354579925537,0.8257399797439575,0.7383251786231995,0.746399998664856
20,0.4805670976638794,0.8319200277328491,0.7598528861999512,0.7520999908447266
21,0.45543330907821655,0.8392000198364258,0.7344444394111633,0.7540000081062317
22,0.440803200006485,0.8465999960899353,0.743371844291687,0.7511000037193298
23,0.4210575819015503,0.8544399738311768,0.7192509174346924,0.7626000046730042
24,0.3969263732433319,0.861739993095398,0.7187736630439758,0.7628999948501587
25,0.37974604964256287,0.8670399785041809,0.7486489415168762,0.7631000280380249
26,0.3633185923099518,0.8725799918174744,0.8133793473243713,0.7498000264167786
27,0.3420906662940979,0.8791199922561646,0.7582437992095947,0.7631999850273132
28,0.32814735174179077,0.8859000205993652,0.7663742899894714,0.762499988079071
29,0.3112538158893585,0.891319990158081,0.7904878854751587,0.7523000240325928
30,0.2936004102230072,0.8981000185012817,0.7742575407028198,0.76910001039505
31,0.27676767110824585,0.9036399722099304,0.8055809140205383,0.7671999931335449
32,0.26063185930252075,0.9090200066566467,0.8288785219192505,0.7584999799728394
33,0.24997541308403015,0.9128400087356567,0.8844355344772339,0.7526000142097473
34,0.23410573601722717,0.918940007686615,0.8451393842697144,0.7616999745368958
35,0.2227596491575241,0.9232199788093567,0.832319438457489,0.7699999809265137
36,0.2062102109193802,0.929419994354248,0.866811990737915,0.7670000195503235
37,0.19147421419620514,0.9354000091552734,0.8898941278457642,0.758899986743927
38,0.18233069777488708,0.9384199976921082,0.9312335848808289,0.7617999911308289
39,0.17153406143188477,0.9416599869728088,0.9361506104469299,0.7605000138282776
