,loss,accuracy,val_loss,val_accuracy
0,2.2972593307495117,0.12108000367879868,2.2903075218200684,0.13439999520778656
1,2.2848451137542725,0.1466200053691864,2.2773592472076416,0.16359999775886536
2,2.270723819732666,0.17734000086784363,2.26037335395813,0.19130000472068787
3,2.251338243484497,0.2029999941587448,2.2367680072784424,0.2176000028848648
4,2.225170373916626,0.22616000473499298,2.20573091506958,0.23240000009536743
5,2.192472219467163,0.23848000168800354,2.168740749359131,0.2513999938964844
6,2.1549947261810303,0.2536799907684326,2.1276028156280518,0.26269999146461487
7,2.113079309463501,0.26179999113082886,2.082515001296997,0.2759000062942505
8,2.0681135654449463,0.27149999141693115,2.0379462242126465,0.28200000524520874
9,2.027283191680908,0.2799000144004822,2.001365900039673,0.28630000352859497
10,1.9955928325653076,0.28398001194000244,1.9737768173217773,0.29089999198913574
11,1.971083164215088,0.2883000075817108,1.950363278388977,0.3005000054836273
12,1.9498987197875977,0.2947799861431122,1.9293490648269653,0.30160000920295715
13,1.929416537284851,0.29989999532699585,1.9091699123382568,0.3084000051021576
14,1.908752202987671,0.3067600131034851,1.8888212442398071,0.31040000915527344
15,1.8881111145019531,0.3110800087451935,1.867249846458435,0.3221000134944916
16,1.8662461042404175,0.318340003490448,1.8437753915786743,0.32659998536109924
17,1.8437793254852295,0.32565999031066895,1.821534514427185,0.32989999651908875
18,1.821153163909912,0.33160001039505005,1.801347017288208,0.3425999879837036
19,1.798845887184143,0.3390200138092041,1.7768744230270386,0.3465999960899353
20,1.7766411304473877,0.349480003118515,1.7595499753952026,0.35600000619888306
21,1.7549386024475098,0.3581399917602539,1.7345083951950073,0.359499990940094
22,1.7344472408294678,0.3671000003814697,1.7149556875228882,0.37389999628067017
23,1.7151153087615967,0.37334001064300537,1.694810152053833,0.38350000977516174
24,1.6968390941619873,0.37856000661849976,1.6791322231292725,0.384799987077713
25,1.6802146434783936,0.3860799968242645,1.6631269454956055,0.3926999866962433
26,1.6636451482772827,0.39232000708580017,1.6473877429962158,0.40369999408721924
27,1.6499295234680176,0.3957599997520447,1.6334186792373657,0.40400001406669617
28,1.6366573572158813,0.40092000365257263,1.6221944093704224,0.4142000079154968
29,1.6241824626922607,0.40529999136924744,1.6131963729858398,0.4146000146865845
30,1.6124790906906128,0.41141998767852783,1.5985345840454102,0.41769999265670776
31,1.6019456386566162,0.4145199954509735,1.591615080833435,0.4228000044822693
32,1.5923936367034912,0.4187999963760376,1.5842162370681763,0.42489999532699585
33,1.5822392702102661,0.4232800006866455,1.5680038928985596,0.4332999885082245
34,1.5733673572540283,0.42508000135421753,1.5654386281967163,0.4311999976634979
35,1.5640614032745361,0.4309000074863434,1.55702543258667,0.4341000020503998
36,1.555819034576416,0.4345400035381317,1.5469027757644653,0.4372999966144562
37,1.5480204820632935,0.4371800124645233,1.5412648916244507,0.44279998540878296
38,1.5396806001663208,0.4407399892807007,1.5388669967651367,0.4449000060558319
39,1.5314298868179321,0.44670000672340393,1.5331206321716309,0.4422000050544739
