,loss,accuracy,val_loss,val_accuracy
0,1.5631401538848877,0.4275999963283539,1.2778154611587524,0.5418000221252441
1,1.1928335428237915,0.575760006904602,1.063450813293457,0.628000020980835
2,1.0151647329330444,0.6435400247573853,0.9652296900749207,0.6610999703407288
3,0.8989841938018799,0.6833800077438354,0.8889831304550171,0.6859999895095825
4,0.8127946257591248,0.7142800092697144,0.8266769647598267,0.7103999853134155
5,0.7455313801765442,0.7406600117683411,0.7692030072212219,0.7339000105857849
6,0.6842268109321594,0.7609599828720093,0.7582048773765564,0.7409999966621399
7,0.6301087141036987,0.7814800143241882,0.7136572003364563,0.755299985408783
8,0.5832629203796387,0.7980200052261353,0.7252295017242432,0.7475000023841858
9,0.5360406041145325,0.8142200112342834,0.6961857676506042,0.7599999904632568
10,0.4971907138824463,0.8274400234222412,0.6627633571624756,0.7739999890327454
11,0.45602819323539734,0.8427199721336365,0.6783354878425598,0.7716000080108643
12,0.4193245768547058,0.8531399965286255,0.691888689994812,0.7703999876976013
13,0.38364750146865845,0.8663399815559387,0.6766598224639893,0.7789000272750854
14,0.3469989001750946,0.8792600035667419,0.6668738722801208,0.7818999886512756
15,0.31577664613723755,0.8911200165748596,0.6830519437789917,0.7821999788284302
16,0.2823012173175812,0.9030399918556213,0.6990881562232971,0.7807999849319458
17,0.2528762221336365,0.9135400056838989,0.7627508044242859,0.7760999798774719
18,0.222011536359787,0.9251800179481506,0.7138319611549377,0.7871000170707703
19,0.1988258957862854,0.932699978351593,0.7384184002876282,0.7883999943733215
20,0.17073018848896027,0.9422000050544739,0.8108445405960083,0.7825999855995178
21,0.14824852347373962,0.9506000280380249,0.7700783014297485,0.7944999933242798
22,0.12871421873569489,0.9570199847221375,0.8711206912994385,0.781000018119812
23,0.11253629624843597,0.963100016117096,0.9059333205223083,0.7782999873161316
24,0.09938061237335205,0.9684799909591675,0.9256502985954285,0.785099983215332
25,0.08596810698509216,0.9729999899864197,0.9572249054908752,0.7795000076293945
26,0.07604558765888214,0.9754599928855896,1.0946580171585083,0.7706999778747559
27,0.06682080775499344,0.9790999889373779,1.0788782835006714,0.7728000283241272
28,0.05714419484138489,0.9829000234603882,1.1957793235778809,0.7674000263214111
29,0.057715028524398804,0.9814000129699707,1.197309970855713,0.7687000036239624
30,0.05028147995471954,0.9842000007629395,1.1326709985733032,0.7781000137329102
31,0.046763695776462555,0.9848399758338928,1.1713570356369019,0.7767999768257141
32,0.04330668970942497,0.9864799976348877,1.1384966373443604,0.7882999777793884
33,0.04382180795073509,0.9859200119972229,1.162960410118103,0.7868000268936157
34,0.03930540755391121,0.9876199960708618,1.221754550933838,0.7850000262260437
35,0.03991251066327095,0.9876800179481506,1.3300416469573975,0.77920001745224
36,0.03597800433635712,0.988319993019104,1.3242734670639038,0.7825000286102295
37,0.03145667165517807,0.9895399808883667,1.3128950595855713,0.7870000004768372
38,0.03652207553386688,0.9890199899673462,1.3014756441116333,0.7858999967575073
39,0.037357643246650696,0.9883800148963928,1.328713059425354,0.7803999781608582
