,loss,accuracy,val_loss,val_accuracy
0,1.6974482536315918,0.38001999258995056,1.4736179113388062,0.46000000834465027
1,1.4274123907089233,0.4857200086116791,1.3389796018600464,0.5253000259399414
2,1.2976635694503784,0.5345199704170227,1.3703564405441284,0.5311999917030334
3,1.2086987495422363,0.5679799914360046,1.1661508083343506,0.6021000146865845
4,1.1385717391967773,0.5969600081443787,1.1461918354034424,0.6057999730110168
5,1.084584355354309,0.6139400005340576,1.0693144798278809,0.6312000155448914
6,1.0410830974578857,0.6326199769973755,1.026067852973938,0.650600016117096
7,1.004408359527588,0.6450200080871582,1.0473284721374512,0.6452999711036682
8,0.9705888032913208,0.6572200059890747,1.062144160270691,0.6495000123977661
9,0.9370608329772949,0.6704199910163879,0.9856947064399719,0.6711000204086304
10,0.9049503803253174,0.6817399859428406,0.9474310278892517,0.6848000288009644
11,0.8810049295425415,0.6911200284957886,0.8708782196044922,0.703000009059906
12,0.8572156429290771,0.6967399716377258,0.8696393370628357,0.7052000164985657
13,0.8301520347595215,0.7095000147819519,0.9391722679138184,0.6845999956130981
14,0.818243682384491,0.7139999866485596,0.8032931089401245,0.7235000133514404
15,0.7975820302963257,0.7192400097846985,0.8650178909301758,0.7077999711036682
16,0.7827017903327942,0.724839985370636,0.9380947947502136,0.7002000212669373
17,0.7594692707061768,0.7333599925041199,0.8323564529418945,0.7239999771118164
18,0.7468475103378296,0.7402200102806091,0.7579703330993652,0.7422000169754028
19,0.7301750779151917,0.7438600063323975,0.7500425577163696,0.7488999962806702
20,0.7140969038009644,0.7504799962043762,0.8028488159179688,0.7353000044822693
21,0.704558253288269,0.7529199719429016,0.7675676941871643,0.7491999864578247
22,0.6925618052482605,0.7566400170326233,0.7500128746032715,0.7498000264167786
23,0.6801841259002686,0.7627999782562256,0.70488440990448,0.7688999772071838
24,0.6670396327972412,0.7673199772834778,0.7003164291381836,0.7660999894142151
25,0.6602779030799866,0.7690600156784058,0.8373722434043884,0.7387999892234802
26,0.6500284075737,0.7732200026512146,0.6876688003540039,0.7721999883651733
27,0.641243040561676,0.7767800092697144,0.749778687953949,0.7585999965667725
28,0.6307921409606934,0.7799999713897705,0.6874744892120361,0.7714999914169312
29,0.6229544281959534,0.7821000218391418,0.7233067750930786,0.766700029373169
30,0.6148338913917542,0.7836800217628479,0.7200971245765686,0.7649000287055969
31,0.5990726947784424,0.7919399738311768,0.788259744644165,0.748199999332428
32,0.5983694195747375,0.7891200184822083,0.7202097177505493,0.7736999988555908
33,0.586522102355957,0.7939599752426147,0.6511021852493286,0.7854999899864197
34,0.5806625485420227,0.7963399887084961,0.6968251466751099,0.7789000272750854
35,0.5710684657096863,0.800599992275238,0.6890572309494019,0.7742000222206116
36,0.563300371170044,0.8030400276184082,0.6654708981513977,0.7846999764442444
37,0.5558091402053833,0.8047800064086914,0.7069236040115356,0.7749000191688538
38,0.5452562570571899,0.809660017490387,0.7071865200996399,0.7803000211715698
39,0.5433619022369385,0.8112999796867371,0.6439393758773804,0.792900025844574
